Borehole_Name,Source_ID,From_Depth,To_Depth,Depth_Units,From_Depth_mbgs,To_Depth_mbgs,Int_Top_Depth,Int_Bot_Depth,Pri_Material,Sec_Material,Colour,Full_Text,Comment
SA-83-46,14,14.9,16.1,metres,14.9,16.1,14.9,16.1,till,,olive to olive grey,"Till: sandy clayey, mottled from olive to olive gray 5Y 5/3 to 5Y 4/2 in upper 0.5 m, very dark gray 5Y 3/1 at 0.5 to 16.1 m depth, massive, hard, intensively iron stained at 14.9 to 15.4 m depth, nonstained to slightly iron stained below 15.4 m depth",Data extracted from AB_GEOL.mdb.
SA-83-46,14,16.1,17,metres,16.1,17,16.1,17,till,,black,"Till: sandy, black 5Y 2.5/2, massive, hard to drill, nonstained, mostly small pebbles.",Data extracted from AB_GEOL.mdb.
SA-83-46,14,17,18.6,metres,17,18.6,17,18.6,sandstone,,grey,"Bedrock: sandstone, very fine, gray 2.5Y 5/0, hard to drill",Data extracted from AB_GEOL.mdb.
SA-83-47,14,0,1.8,metres,0,1.8,0,1.8,clay,,olive brown,"Clay: lacustrine, olive brown, massive to stratified at 1.5 to 1.8 m depth, plastic, nonstained, grades into unit 2. Munsell: 2.5Y 4/4.",
SA-83-47,14,1.8,3.4,metres,1.8,3.4,1.8,3.4,till,,dark grey-brown to very dark grey,"Till: clayey, mottled from dark grey-brown to very dark grey, massive, hard, nonstained at 1.8 to 2.4 m depth, moderately iron stained in blotches at 2.4 to 3.4 m depth, grades into unit 3. Munsell: 2.5Y 4/2 to 2.5Y 3/2.",
SA-83-47,14,3.4,4.6,metres,3.4,4.6,3.4,4.6,till,,very dark grey-brown,"Till: clayey, very dark grey-brown, massive, hard, nonstained, lumps and layers of black till at 4.4 to 4.6 m depth, grades into unit 4. Munsell: 2.5Y 3/2.",
SA-83-47,14,4.6,5.5,metres,4.6,5.5,4.6,5.5,till,,black,till; black; sandy-clayey; hard; massive,Data extracted from AB_GEOL.mdb.
SA-83-47,14,5.5,7.6,metres,5.5,7.6,5.5,7.6,till,,black,"Till: sandy silty, black, massive, moderately soft, nonstained, sharp contact with unit 6. Munsell: 5Y 2.5/2.",
SA-83-47,14,7.6,8.2,metres,7.6,8.2,7.6,8.2,till,,dark grey-brown,till; dk grey-brown; sandy; vaguely layered,Data extracted from AB_GEOL.mdb.
SA-83-47,14,8.2,12.5,metres,8.2,12.5,8.2,12.5,clay,,very dark grey,"Clay: lacustrine, very dark grey, massive to stratified in places, hard, plastic, sharp contact with unit 8. Munsell: 5Y 3/1.",
SA-83-47,14,12.5,15.2,metres,12.5,15.2,12.5,15.2,till,,black,"Till: clayey, black, massive, very hard, nonstained, moderately stony, sharp contact with unit 9. Munsell: 5Y 2.5/1.",
SA-83-47,14,15.2,17.7,metres,15.2,17.7,15.2,17.7,till,,black,till; black; silty; soft; massive,Data extracted from AB_GEOL.mdb.
SA-83-47,14,17.7,18.9,metres,17.7,18.9,17.7,18.9,gravel,sand,,"Gravel and sand: gravel fine to coarse, poorly sorted, mostly rounded; sand fine, minor medium, moderately well sorted; poor sample recovery.",
SA-83-47,14,18.9,26.8,metres,18.9,26.8,18.9,26.8,siltstone,,,bedrock; siltsone,Data extracted from AB_GEOL.mdb.
SA-83-48,14,0,1.5,metres,0,1.5,0,1.5,clay,,olive to olive brown,"Clay: silty, mottled from olive to olive brown, massive, soft, nonstained, grades into unit 2. Munsell: 5Y 4/3 to 2.5Y 4/4.",
SA-83-48,14,1.5,2.7,metres,1.5,2.7,1.5,2.7,silt and sand,,dark grey-brown to olive brown,"Silt and sand: interbedded; sand very fine, silty; mottled from dark grey-brown to olive brown, layers of clay. Munsell: 2.5Y 4/2 to 2.5Y 4/4.",
SA-83-48,14,2.7,3.4,metres,2.7,3.4,2.7,3.4,sand and gravel,,dark grey-brown,"Sand and gravel: dark grey-brown, sand fine, well sorted; gravel fine to coarse, poorly sorted, mostly rounded quartzites. Munsell: 2.5Y 4/2.",
SA-83-48,14,3.4,4.6,metres,3.4,4.6,3.4,4.6,till,,olive brown to very dark grey-brown,"Till: sandy, mottled from olive brown to very dark grey-brown, moderately soft, nonstained, few stones, a few lumps of coal, sharp contact with unit 5. Munsell: 2.5Y 4/4 to 2.5Y 3/2.",
SA-83-48,14,4.6,13.7,metres,4.6,13.7,4.6,13.7,till,sand,dark grey,till; dk grey; sandy-clay; hard; massive; few pebbles,Data extracted from AB_GEOL.mdb.
SA-83-48,14,13.7,17.7,metres,13.7,17.7,13.7,17.7,till,,dark grey,till; dk grey; sandy-clay; hard; massive; few pebbles,Data extracted from AB_GEOL.mdb.
SA-83-48,14,17.7,19.5,metres,17.7,19.5,17.7,19.5,diamicton,,dark grey,"Diamicton (till?): sandy loam, dark grey, massive, soft, nonstained, stony, sharp contact with unit 8. Munsell: 5Y 4/1.",
SA-83-48,14,19.5,24.4,metres,19.5,24.4,19.5,24.4,sand,,dark grey,"Sand: fine to coarse, dark grey, poorly sorted, moist, no stones. Munsell: 5Y 4/1.",
SA-83-48,14,24.4,25,metres,24.4,25,24.4,25,till,,olive,till; olive; sandy; massive; hard; few stones,Data extracted from AB_GEOL.mdb.
SA-83-48,14,25,25.9,metres,25,25.9,25,25.9,sand,,dark grey,"Sand: fine to coarse, dark grey, poorly sorted, moist, no stones. Munsell: 5Y 4/1.",
SA-83-48,14,25.9,28,metres,25.9,28,25.9,28,till,,dark grey-brown,till; dk grey-brown; clayey silt; hard; massive,Data extracted from AB_GEOL.mdb.
SA-83-48,14,28,30.2,metres,28,30.2,28,30.2,sand and gravel,till,dark grey,"Sand and gravel: dark grey, sand fine to coarse, poorly sorted; gravel mostly coarse; layers of till from 0.2 to 0.3 m thick; poor sample recovery; grades into unit 13. Munsell: 5Y 3/1.",
SA-83-48,14,30.2,38.1,metres,30.2,38.1,30.2,38.1,till,,very dark grey,"Till: clayey, very dark grey, massive, hard, nonstained, stony, a few lumps of coal, sharp contact with unit 14. Munsell: 5Y 3/1.",
SA-83-48,14,38.1,39,metres,38.1,39,38.1,39,sand and gravel,,,"Sand and gravel: fine to coarse, poorly sorted, most, poor sample recovery.",
SA-83-48,14,39,40,metres,39,40,39,40,till,,very dark grey,"Till: clayey, very dark grey, massive, hard; as unit 13; sample contaminated with gravel from unit 14. Munsell: 5Y 3/1.",
SA-83-49,14,0,2.7,metres,0,2.7,0,2.7,clay,,olive; yellow,"Clay: lacustrine(?), sandy, mottled olive, vaguely layered, plastic, moderately iron stained in layers, a few fine pebbles; seams of fine to medium yellow sand; grades into unit 2. Munsell: 5Y 4/4 to 5Y 5/6.",
SA-83-49,14,2.7,6.1,metres,2.7,6.1,2.7,6.1,till,,olive brown to dark grey-brown,"Till: clayey, mottled from olive brown to dark grey-brown, vaguely layered, moderately soft to moderately hard as depth increases, intensively iron stained at 2.7 to 4.4 m depth, moderately iron stained at 4.4 to 6.1 m depth; few stones; sharp contact wit",
SA-83-49,14,6.1,7,metres,6.1,7,6.1,7,silty clay,,,"silty clay, stratified to massive",Data extracted from AB_GEOL.mdb.
SA-83-49,14,7,7.8,metres,7,7.8,7,7.8,till,,very dark grey-brown,"Till: clayey, very dark grey-brown, massive, hard, nonstained, sharp contact with unit 5. Munsell: 2.5Y 3/2.",
SA-83-49,14,7.8,8.1,metres,7.8,8.1,7.8,8.1,sand and gravel,,,"Sand and gravel: fine to coarse, poorly sorted, moist, sharp contact with unit 6.",
SA-83-49,14,8.1,11.6,metres,8.1,11.6,8.1,11.6,till,,very dark grey-brown to dark olive grey,"Till: clayey, mottled from very dark grey-brown to dark olive grey, hard to very hard at 10.0 to 11.6 m depth, generally nonstained only slightly iron stained in places, seams of fine sand; numerous inclusions of fine rounded fragments of shale below 10.0",
SA-83-49,14,11.6,14.3,metres,11.6,14.3,11.6,14.3,diamicton,,very dark grey,"Till (diamicton?): sandy clay, very dark grey, foliated, moderately soft, moderately plastic, nonstained, stones; thin layers of lacustrine clay; grades into unit 8. Munsell: 5Y 3/1.",
SA-83-49,14,14.3,18.6,metres,14.3,18.6,14.3,18.6,till,,black,"Till: sandy, black, massive, hard, nonstained to slightly iron stained; thin seams of rusty sand; inclusions of grey sandstone; sharp contact with unit 9. Munsell: 5Y 2.5/2.",
SA-83-49,14,18.6,20.1,metres,18.6,20.1,18.6,20.1,sand,,grey,"Sand: fine, loamy, grey, well sorted, moist, few pebbles, sharp contact with unit 10.",
SA-83-49,14,20.1,21.6,metres,20.1,21.6,20.1,21.6,till,,black,"Till: clayey sandy, black, massive, hard, nonstained, sharp contact with unit 11. Munsell: 5Y 2.5/1.",
SA-83-49,14,21.6,24.7,metres,21.6,24.7,21.6,24.7,sand,,brown,"Sand: fine to medium, brown, moderately well sorted, clean, moist, a few pebbles, sharp contact with unit 12.",
SA-83-49,14,24.7,25.9,metres,24.7,25.9,24.7,25.9,sand,,dark grey,"Sand (bedrock?): very fine to fine, loamy, silty, dark grey, compacted. Munsell: 7.5YR ?4/.",Munsell value not clear on log.
SA-83-49,14,25.9,28.3,metres,25.9,28.3,25.9,28.3,gravel sand and clay,till,,"Mixed deposit: mixture of coarse gravel, grey fine sand and rusty brown clay; till at 25.9 to 26.4 m depth; poor sample recovery.",Data extracted from AB_GEOL.mdb.
SA-83-49,14,28.3,31.4,metres,28.3,31.4,28.3,31.4,gravel,,,"Gravel: coarse rounded quartzitic pebbles, poor sample recovery.",
SA-83-53,14,7.9,8.5,metres,7.9,8.5,7.9,8.5,till,,olive brown to dark grey-brown,"Till: sandy, mottled from olive brown to dark gray-brown 2.5Y 4/4 to 2.5Y 4/2, massive, soft, nonstained, stony, more coarse pebbles than in unit 2, grades into unit 4",Data extracted from AB_GEOL.mdb.
SA-83-53,14,8.5,10.1,metres,8.5,10.1,8.5,10.1,till,,very dark grey-brown,"Till: sandy, very dark gray-brown 2.5Y 3/2, massive, moderately soft, nonstained, stony, grades into unit 5",Data extracted from AB_GEOL.mdb.
SA-83-53,14,10.1,15,metres,10.1,15,10.1,15,till,,very dark grey,"Till: sandy clayey, very dark gray 5Y 3/1, massive, moderately hard, nonstained; sand layers in soft sandy till at 11.0 to 13.0 m depth; very stony at 14.6 to 15.0 m; sharp contact with unit 6.",Data extracted from AB_GEOL.mdb.
SA-83-53,14,15,16.8,metres,15,16.8,15,16.8,diamicton,,black,"Till (diamicton ?): sandy, black 5Y 2.5/2, foliated in places, soft, nonstained, moderately stony, sharp contact with unit 7",Data extracted from AB_GEOL.mdb.
SA-83-53,14,16.8,23.5,metres,16.8,23.5,16.8,23.5,till,,dark grey,"Till: silty clayey, dark gray 5Y 4/1, massive, hard, nonstained, moderately stony, sharp contact with unit 8",Data extracted from AB_GEOL.mdb.
SA-83-53,14,23.5,23.8,metres,23.5,23.8,23.5,23.8,sand,,dark grey,"Sand: fine to medium, minor coarse and pebbles, dark gray 5Y 4/1, poorly sorted, sharp contact with unit 9",Data extracted from AB_GEOL.mdb.
SA-83-53,14,23.8,26.7,metres,23.8,26.7,23.8,26.7,till,,olive grey,"Till: sandy, olive gray 5Y 4/2, massive, moderately soft, nonstained to slightly iron stained in places; mottled with very dark gray spots below 25.0 m depth; sharp contact with unit 10.",Data extracted from AB_GEOL.mdb.
SA-83-53,14,26.7,27.1,metres,26.7,27.1,26.7,27.1,silt,,grey,"Silt: fine, gray 5Y 5/1, massive, compacted, no stones, sharp contact with unit 11.",Data extracted from AB_GEOL.mdb.
SA-83-53,14,27.1,32.9,metres,27.1,32.9,27.1,32.9,till,,olive to olive grey,"Till: sandy, mottled from olive to olive gray 5Y 5/4 to 5Y 4/2, massive, moderately soft, nonstained, few pebbles; uniform color of till (olive 5Y 5/4) below 28.5 m depth; sharp contact with unit 12.",Data extracted from AB_GEOL.mdb.
SA-83-53,14,32.9,39,metres,32.9,39,32.9,39,silt,,olive grey,"Silt: clayey, olive gray 5Y 5/2, massive, nonstained, no stones; slightly mottled gray 5Y 5/1 below 37.0 m depth; grades into unit 13",Data extracted from AB_GEOL.mdb.
SA-83-53,14,39,42.1,metres,39,42.1,39,42.1,clay,,grey to olive grey,"Clay: silty, mottled from gray to olive gray 5Y 5/2 to 5Y 5/1, massive, nonstained, no stones, grades into unit 14",Data extracted from AB_GEOL.mdb.
SA-83-53,14,42.1,45.1,metres,42.1,45.1,42.1,45.1,silt,,grey,Silt: as unit 12,Data extracted from AB_GEOL.mdb.
SA-83-54,14,0,4,metres,0,4,0,4,till,,olive brown,"Till: sandy, olive brown 2.5Y 4/4, massive(?), soft, intensively iron stained in bands and spots, stony, grades into unit 2.",Data extracted from AB_GEOL.mdb.
SA-83-54,14,4,8.3,metres,4,8.3,4,8.3,till,,olive brown to dark grey,"Till: sandy, mottled in layers from olive brown to dark gray 2.5Y 4/4 to 2.5Y 4/0, vaguely layered, moderately hard, intensively iron stained; dark gray till layers become thicker below 5.5 m depth; till mottled with dark gray-brown 2.5Y 3/2, less iron stained and less stony below 7.0 m depth; sharp contact with unit 3.",Data extracted from AB_GEOL.mdb.
SA-83-54,14,8.3,10,metres,8.3,10,8.3,10,till,,dark grey-brown; very dark grey,"Till: sandy clayey, dark gray-brown 2.5Y 3/2, massive, moderately hard, nonstained, few pebbles; till mottled with very dark gray 2.5Y 3/0 and more stony below 8.5 m depth; grades into unit 4.",Data extracted from AB_GEOL.mdb.
SA-83-54,14,10,15.2,metres,10,15.2,10,15.2,till,,very dark grey,"Till: clayey sandy, very dark gray 5Y 3/1, massive, hard, nonstained, stony, sharp contact with unit 5",Data extracted from AB_GEOL.mdb.
SA-83-54,14,15.2,29.6,metres,15.2,29.6,15.2,29.6,sand,,light olive brown,"Sand: fine, light olive brown 2.5Y 5/4, well sorted, noncompacted, clean, dry, no stones, sharp contact with unit 6.",Data extracted from AB_GEOL.mdb.
SA-83-54,14,29.6,30.5,metres,29.6,30.5,29.6,30.5,till,,dark grey-brown,"Till (diamicton ?): sandy, dark gray-brown 2.5Y 4/2, massive to crumbly, soft, slightly iron stained in places, few pebbles.",Data extracted from AB_GEOL.mdb.
SA-83-54,14,30.5,31.4,metres,30.5,31.4,30.5,31.4,silt,,olive,"Silt: fine, olive 5Y 4/3, massive, slightly compacted, moist, no stones.",Data extracted from AB_GEOL.mdb.
SA-83-54,14,31.4,32.9,metres,31.4,32.9,31.4,32.9,diamicton,,dark grey-brown to dark grey,"Till (diamicton ?): sandy, mottled from dark gray-brown to dark gray 2.5Y 4/2 to 2.5Y 4/0, massive, soft, iron stained in spots, few stones.",Data extracted from AB_GEOL.mdb.
SA-83-54,14,32.9,34.7,metres,32.9,34.7,32.9,34.7,silt,,olive,"Silt: fine, olive 5Y 5/3, massive, slightly compacted, moist, no stones.",Data extracted from AB_GEOL.mdb.
SA-83-54,14,34.7,35.5,metres,34.7,35.5,34.7,35.5,diamicton,,olive brown to dark grey,"Till (diamicton ?): sandy silty, mottled from olive brown to dark gray 2.5Y 4/4 to 2.5Y 4/0, crumbly, soft, iron stained in spots.",Data extracted from AB_GEOL.mdb.
SA-83-54,14,35.5,36,metres,35.5,36,35.5,36,silt,,olive grey,"Silt: fine, olive gray 5Y 4/2, massive, slightly compacted, moist, no stones.",Data extracted from AB_GEOL.mdb.
SA-83-54,14,36,37.5,metres,36,37.5,36,37.5,diamicton,,olive to olive grey and dark grey,"Till (diamicton ?): sandy silty, mottled from olive to olive gray and dark gray 5Y 5/3 to 5Y 4/2 and 5Y 4/1, massive to crumbly, very soft, intensively disseminated iron staining, fine pebbles.",Data extracted from AB_GEOL.mdb.
SA-83-54,14,37.5,44.5,metres,37.5,44.5,37.5,44.5,silt,,dark grey to olive grey,"Silt: dark gray 5Y 4/1, massive, moderately compacted; silt mottled from dark gray 5Y 4/1 to olive gray 5Y 4/2 at 40.5 to 41.0 m depth; a layer of medium to very coarse sand, olive yellow 2.5Y 6/6, clean, iron stained, dry and containing stones",Data extracted from AB_GEOL.mdb.
SA-83-54,14,44.5,45.1,metres,44.5,45.1,44.5,45.1,shale,silt,dark grey,Bedrock(?): lumps of dark gray shale mixed with silt,Data extracted from AB_GEOL.mdb.
SA-83-55,14,0,2.1,metres,0,2.1,0,2.1,till,,light yellow-brown to light olive brown,"Till: clayey sandy, mottled from light yellow-brown to light olive brown 2.5Y 6/4 to 2.5Y 5/4, crumbly to massive, moderately soft, nonstained, few pebbles.",Data extracted from AB_GEOL.mdb.
SA-83-55,14,2.1,2.4,metres,2.1,2.4,2.1,2.4,silt,,olive-brown,"Silt: slightly clayey, olive brown 2.5Y 4/4, massive, moist, no stones",Data extracted from AB_GEOL.mdb.
SA-83-55,14,2.4,5.2,metres,2.4,5.2,2.4,5.2,till,,olive-brown,"Till: silty, olive brown 2.5Y 4/4, massive, soft, iron stained in places, few stones.",Data extracted from AB_GEOL.mdb.
SA-83-55,14,5.2,5.6,metres,5.2,5.6,5.2,5.6,till,,dark grey-brown to olive brown,"Till: clayey sandy, mottled from dark gray-brown to olive brown 2.5Y 4/2 to 2.5Y 4/4, massive, moderately soft, nonstained, fine pebbles",Data extracted from AB_GEOL.mdb.
SA-83-55,14,5.6,5.8,metres,5.6,5.8,5.6,5.8,sand and silt,,brown,"Sand and silt: sand fine to very coarse, brown, poorly sorted, moist, sand layer 7 cm thick at the bottom of unit; silt clayey, light olive brown, moist.",Data extracted from AB_GEOL.mdb.
SA-83-55,14,5.8,8.5,metres,5.8,8.5,5.8,8.5,till,,olive brown,"Till: clayey sandy, olive brown 2.5Y 4/4, massive, moderately soft, nonstained; moderately stony at 7.0 to 8.5 m depth; sharp contact with unit 7.",Data extracted from AB_GEOL.mdb.
SA-83-55,14,8.5,10.1,metres,8.5,10.1,8.5,10.1,till,,dark grey-brown to very dark grey-brown,"Till: sandy clayey, mottled from dark gray-brown to very dark gray-brown 2.5Y 4/2 to 2.5Y 3/2, massive, moderately soft, nonstained, stony, sharp contact with unit 8.",Data extracted from AB_GEOL.mdb.
SA-83-55,14,10.1,15.8,metres,10.1,15.8,10.1,15.8,till,,black,"Till: sandy, black 5Y 2.5/1, massive, moderately soft, nonstained, stony; seams of dark gray fine sand at 13.7 m depth; very crumbly and numerous rounded small fragments of dark gray shale at 14.6 to 15.8 m depth; sharp contact with unit 9",Data extracted from AB_GEOL.mdb.
SA-83-55,14,15.8,17.1,metres,15.8,17.1,15.8,17.1,till,,dark grey,"Till: clayey sandy, dark gray 5Y 4/1, massive to crumbly, hard to very hard, dense, nonstained, inclusions of chunks of gray silt, sharp contact with unit 10",Data extracted from AB_GEOL.mdb.
SA-83-55,14,17.1,19.2,metres,17.1,19.2,17.1,19.2,clay,,dark grey-brown,"Clay: dark gray-brown 2.5Y 3/2, massive, hard, dense, very plastic, incorporated fine pebbles; a lense of medium to very coarse sand, gray-brown, poorly sorted and moist at 17.1 m depth; sharp contact with unit 11",Data extracted from AB_GEOL.mdb.
SA-83-55,14,19.2,21.8,metres,19.2,21.8,19.2,21.8,till,,very dark grey,"Till: sandy clayey, very dark gray 5Y 3/1, massive, hard, nonstained, stony, sharp contact with unit 12",Data extracted from AB_GEOL.mdb.
SA-83-55,14,21.8,23.5,metres,21.8,23.5,21.8,23.5,sand,,dark grey,"Sand: fine to medium, dark gray 5Y 4/1, moderately well sorted, clean, wet",Data extracted from AB_GEOL.mdb.
SA-83-55,14,23.5,29,metres,23.5,29,23.5,29,siltstone,shale,grey,"Bedrock: siltstone, gray 5Y 5/1, dense, hard to drill; shale, black 5Y 5/1",Data extracted from AB_GEOL.mdb.
SA-83-56,14,0,1.5,metres,0,1.5,0,1.5,silt,,olive grey to very dark grey,"Silt: clayey, mottled from olive gray to very dark gray 5Y 4/2 to 5Y 3/1, massive, wet, no stones.",Data extracted from AB_GEOL.mdb.
SA-83-56,14,1.5,2.4,metres,1.5,2.4,1.5,2.4,till,,olive grey to olive,"Till: clayey silty, mottled from olive gray to olive 5Y 4/2 to 5Y 4/3, massive, soft, nonstained, fine pebbles, grades into unit 3",Data extracted from AB_GEOL.mdb.
SA-83-56,14,2.4,3.2,metres,2.4,3.2,2.4,3.2,till,,olive,"Till: clayey silty, olive 5Y 4/3, massive, soft, nonstained, sharp contact with unit 4",Data extracted from AB_GEOL.mdb.
SA-83-56,14,3.2,5.9,metres,3.2,5.9,3.2,5.9,sand,,light olive brown,"Sand: fine to granular, light olive brown 2.5Y 5/4, poorly sorted, wet, occasional fine pebbles, sharp contact with unit 5",Data extracted from AB_GEOL.mdb.
SA-83-56,14,5.9,13.4,metres,5.9,13.4,5.9,13.4,till,,black,"Till: sandy clayey, black 5Y 2.5/2, massive, moderately hard at 5.9 to 8.5 m depth, hard below 8.5 m depth, nonstained, inclusions of fragments of shale and sandstone bedrock, stony; till gradually becomes more clayey and harder below 8.5 m depth; poor sample recovery at 13.0 to 13.4 m depth.",Data extracted from AB_GEOL.mdb.
